GeneId1,GeneId2,Corr
AFFX-r2-Bs-dap-M_at | AFFX-r2-Bs-dap-M_at,TMEM165 | 222515_x_at,-0.881679005960796
MIR675///H19 | 224997_x_at,TMEM165 | 222515_x_at,0.873381503820475
AFFX-TrpnX-3_at | AFFX-TrpnX-3_at,TMEM165 | 222515_x_at,-0.884677419173014
AFFX-TrpnX-3_at | AFFX-TrpnX-3_at,AFFX-r2-Bs-dap-M_at | AFFX-r2-Bs-dap-M_at,0.961006848824563
AFFX-r2-Bs-dap-3_at | AFFX-r2-Bs-dap-3_at,AFFX-r2-Bs-dap-M_at | AFFX-r2-Bs-dap-M_at,0.95111149314979
AFFX-r2-Bs-dap-3_at | AFFX-r2-Bs-dap-3_at,AFFX-TrpnX-3_at | AFFX-TrpnX-3_at,0.939206432132039
AFFX-TrpnX-M_at | AFFX-TrpnX-M_at,TMEM165 | 222515_x_at,-0.865067853838994
AFFX-TrpnX-M_at | AFFX-TrpnX-M_at,AFFX-r2-Bs-dap-M_at | AFFX-r2-Bs-dap-M_at,0.962205199552172
AFFX-TrpnX-M_at | AFFX-TrpnX-M_at,AFFX-TrpnX-3_at | AFFX-TrpnX-3_at,0.962196645490335
AFFX-TrpnX-M_at | AFFX-TrpnX-M_at,AFFX-r2-Bs-dap-3_at | AFFX-r2-Bs-dap-3_at,0.935097830212955
PCDH9 | 238919_at,MIR675///H19 | 224997_x_at,-0.912497399776662
IKZF1 | 227346_at,MS4A1 | 228592_at,0.884272749497359
P2RY8 | 229686_at,IKZF1 | 227346_at,0.942286976866153
AFFX-r2-Bs-dap-5_at | AFFX-r2-Bs-dap-5_at,TMEM165 | 222515_x_at,-0.854177525269461
AFFX-r2-Bs-dap-5_at | AFFX-r2-Bs-dap-5_at,AFFX-r2-Bs-dap-M_at | AFFX-r2-Bs-dap-M_at,0.963793917636284
AFFX-r2-Bs-dap-5_at | AFFX-r2-Bs-dap-5_at,AFFX-TrpnX-3_at | AFFX-TrpnX-3_at,0.952131777145443
AFFX-r2-Bs-dap-5_at | AFFX-r2-Bs-dap-5_at,AFFX-r2-Bs-dap-3_at | AFFX-r2-Bs-dap-3_at,0.920172646542896
AFFX-r2-Bs-dap-5_at | AFFX-r2-Bs-dap-5_at,AFFX-TrpnX-M_at | AFFX-TrpnX-M_at,0.974649999622469
AFFX-r2-Bs-lys-5_at | AFFX-r2-Bs-lys-5_at,TMEM165 | 222515_x_at,-0.854191706084351
AFFX-r2-Bs-lys-5_at | AFFX-r2-Bs-lys-5_at,AFFX-r2-Bs-dap-M_at | AFFX-r2-Bs-dap-M_at,0.930654337084344
AFFX-r2-Bs-lys-5_at | AFFX-r2-Bs-lys-5_at,AFFX-TrpnX-3_at | AFFX-TrpnX-3_at,0.931372376212329
AFFX-r2-Bs-lys-5_at | AFFX-r2-Bs-lys-5_at,AFFX-r2-Bs-dap-3_at | AFFX-r2-Bs-dap-3_at,0.925535519920894
AFFX-r2-Bs-lys-5_at | AFFX-r2-Bs-lys-5_at,AFFX-TrpnX-M_at | AFFX-TrpnX-M_at,0.933976652565949
AFFX-r2-Bs-lys-5_at | AFFX-r2-Bs-lys-5_at,AFFX-r2-Bs-dap-5_at | AFFX-r2-Bs-dap-5_at,0.937056449495743
233822_x_at | 233822_x_at,MIR675///H19 | 224997_x_at,-0.852438848604498
233822_x_at | 233822_x_at,PCDH9 | 238919_at,0.88249469438684
AFFX-DapX-3_at | AFFX-DapX-3_at,AFFX-r2-Bs-dap-M_at | AFFX-r2-Bs-dap-M_at,0.944252991550203
AFFX-DapX-3_at | AFFX-DapX-3_at,AFFX-TrpnX-3_at | AFFX-TrpnX-3_at,0.926013802819808
AFFX-DapX-3_at | AFFX-DapX-3_at,AFFX-r2-Bs-dap-3_at | AFFX-r2-Bs-dap-3_at,0.934361239412582
AFFX-DapX-3_at | AFFX-DapX-3_at,AFFX-TrpnX-M_at | AFFX-TrpnX-M_at,0.946184703858834
AFFX-DapX-3_at | AFFX-DapX-3_at,AFFX-r2-Bs-dap-5_at | AFFX-r2-Bs-dap-5_at,0.934730097494126
AFFX-DapX-3_at | AFFX-DapX-3_at,AFFX-r2-Bs-lys-5_at | AFFX-r2-Bs-lys-5_at,0.915164924736521
XIST | 224590_at,XIST | 224588_at,0.868499207402475
AFFX-DapX-M_at | AFFX-DapX-M_at,TMEM165 | 222515_x_at,-0.865244858048472
AFFX-DapX-M_at | AFFX-DapX-M_at,AFFX-r2-Bs-dap-M_at | AFFX-r2-Bs-dap-M_at,0.930945311457385
AFFX-DapX-M_at | AFFX-DapX-M_at,AFFX-TrpnX-3_at | AFFX-TrpnX-3_at,0.90934124376267
AFFX-DapX-M_at | AFFX-DapX-M_at,AFFX-r2-Bs-dap-3_at | AFFX-r2-Bs-dap-3_at,0.934133004591422
AFFX-DapX-M_at | AFFX-DapX-M_at,AFFX-TrpnX-M_at | AFFX-TrpnX-M_at,0.9011021270198
AFFX-DapX-M_at | AFFX-DapX-M_at,AFFX-r2-Bs-dap-5_at | AFFX-r2-Bs-dap-5_at,0.896062207912578
AFFX-DapX-M_at | AFFX-DapX-M_at,AFFX-r2-Bs-lys-5_at | AFFX-r2-Bs-lys-5_at,0.88140906769615
AFFX-DapX-M_at | AFFX-DapX-M_at,AFFX-DapX-3_at | AFFX-DapX-3_at,0.919522938964529
SPOCK3 | 235342_at,SOX2-OT | 231898_x_at,0.913352897367129
AFF3 | 227198_at,ANKRD44 | 226641_at,0.863689962757511
LINC01215 | 236198_at,IKZF1 | 227346_at,0.883067844873124
CXCL14 | 222484_s_at,TMEM98 | 223170_at,0.85251330298634
CXCL14 | 222484_s_at,C11orf96 | 227099_s_at,0.866599367761775
FCRLA | 235401_s_at,TMEM165 | 222515_x_at,-0.854443138509979
FCRLA | 235401_s_at,FCRL1 | 243968_x_at,0.943983474477529
FCRLA | 235401_s_at,AFF3 | 227198_at,0.867133256265627
PMP2 | 235127_at,SOX2-OT | 231898_x_at,0.865110090198539
PMP2 | 235127_at,SPOCK3 | 235342_at,0.883472857877263
AFFX-TrpnX-5_at | AFFX-TrpnX-5_at,AFFX-r2-Bs-dap-M_at | AFFX-r2-Bs-dap-M_at,0.885737360102413
AFFX-TrpnX-5_at | AFFX-TrpnX-5_at,AFFX-TrpnX-3_at | AFFX-TrpnX-3_at,0.906542066219478
AFFX-TrpnX-5_at | AFFX-TrpnX-5_at,AFFX-r2-Bs-dap-3_at | AFFX-r2-Bs-dap-3_at,0.915093282269268
AFFX-TrpnX-5_at | AFFX-TrpnX-5_at,AFFX-TrpnX-M_at | AFFX-TrpnX-M_at,0.90878331604275
AFFX-TrpnX-5_at | AFFX-TrpnX-5_at,AFFX-r2-Bs-dap-5_at | AFFX-r2-Bs-dap-5_at,0.893532471052497
AFFX-TrpnX-5_at | AFFX-TrpnX-5_at,AFFX-r2-Bs-lys-5_at | AFFX-r2-Bs-lys-5_at,0.868698054334575
AFFX-TrpnX-5_at | AFFX-TrpnX-5_at,AFFX-DapX-3_at | AFFX-DapX-3_at,0.948416697551953
AFFX-TrpnX-5_at | AFFX-TrpnX-5_at,AFFX-DapX-M_at | AFFX-DapX-M_at,0.897090151131735
BCL11B | 222895_s_at,IL7R | 226218_at,0.916523314164332
AMER2 | 235465_at,MIR675///H19 | 224997_x_at,-0.867663941814225
AMER2 | 235465_at,SOX2-OT | 231898_x_at,0.915343712157914
AMER2 | 235465_at,SPOCK3 | 235342_at,0.907765082888658
AMER2 | 235465_at,PMP2 | 235127_at,0.881003704929271
SALL1 | 229273_at,SOX2-OT | 231898_x_at,0.870941871570263
SALL1 | 229273_at,SPOCK3 | 235342_at,0.914223211092505
SALL1 | 229273_at,PMP2 | 235127_at,0.851930236238999
SALL1 | 229273_at,AMER2 | 235465_at,0.906858721847642
FCRL5 | 231647_s_at,FCRLA | 235401_s_at,0.852188032333884
AFFX-M27830_M_at | AFFX-M27830_M_at,AFFX-r2-Bs-dap-M_at | AFFX-r2-Bs-dap-M_at,-0.890342588718236
AFFX-M27830_M_at | AFFX-M27830_M_at,AFFX-TrpnX-3_at | AFFX-TrpnX-3_at,-0.884345104815948
AFFX-M27830_M_at | AFFX-M27830_M_at,AFFX-r2-Bs-dap-3_at | AFFX-r2-Bs-dap-3_at,-0.900516885861432
AFFX-M27830_M_at | AFFX-M27830_M_at,AFFX-TrpnX-M_at | AFFX-TrpnX-M_at,-0.905888501581019
AFFX-M27830_M_at | AFFX-M27830_M_at,AFFX-r2-Bs-dap-5_at | AFFX-r2-Bs-dap-5_at,-0.88551772311276
AFFX-M27830_M_at | AFFX-M27830_M_at,AFFX-r2-Bs-lys-5_at | AFFX-r2-Bs-lys-5_at,-0.881759252909014
AFFX-M27830_M_at | AFFX-M27830_M_at,AFFX-DapX-3_at | AFFX-DapX-3_at,-0.913284066112358
AFFX-M27830_M_at | AFFX-M27830_M_at,AFFX-DapX-M_at | AFFX-DapX-M_at,-0.928348246298363
AFFX-M27830_M_at | AFFX-M27830_M_at,AFFX-TrpnX-5_at | AFFX-TrpnX-5_at,-0.897208333365759
XIST | 227671_at,XIST | 224588_at,0.914046881447818
233847_x_at | 233847_x_at,233822_x_at | 233822_x_at,0.8708413907498
MGST1 | 224918_x_at,AFFX-M27830_M_at | AFFX-M27830_M_at,0.868442452756618
243885_x_at | 243885_x_at,233822_x_at | 233822_x_at,0.861891758138399
243885_x_at | 243885_x_at,233847_x_at | 233847_x_at,0.852228514660888
PREX2 | 228692_at,SOX2-OT | 231898_x_at,0.855169161678449
PREX2 | 228692_at,241647_x_at | 241647_x_at,0.86155690957052
PREX2 | 228692_at,PMP2 | 235127_at,0.853904341337399
PREX2 | 228692_at,AMER2 | 235465_at,0.875608374776375
LINC00844 | 230577_at,SOX2-OT | 231898_x_at,0.877348114215082
LINC00844 | 230577_at,SPOCK3 | 235342_at,0.898500603269654
LINC00844 | 230577_at,PMP2 | 235127_at,0.879421166019174
LINC00844 | 230577_at,AMER2 | 235465_at,0.892323497180508
LINC00844 | 230577_at,SALL1 | 229273_at,0.883829132000027
242910_x_at | 242910_x_at,233822_x_at | 233822_x_at,0.878515235224475
242910_x_at | 242910_x_at,243885_x_at | 243885_x_at,0.85590906172248
TAGAP | 242388_x_at,IKZF1 | 227346_at,0.916770742164337
TAGAP | 242388_x_at,P2RY8 | 229686_at,0.856921694505792
TAGAP | 242388_x_at,ANKRD44 | 226641_at,0.869822650453908
TAGAP | 242388_x_at,LINC01215 | 236198_at,0.946928172423366
237520_x_at | 237520_x_at,233822_x_at | 233822_x_at,0.855029905338032
237520_x_at | 237520_x_at,241647_x_at | 241647_x_at,0.857157051485525
AFFX-HUMRGE/M10098_5_at | AFFX-HUMRGE/M10098_5_at,AFFX-r2-Hs18SrRNA-5_at | AFFX-r2-Hs18SrRNA-5_at,0.947565645153764
CADM2 | 235118_at,SOX2-OT | 231898_x_at,0.85615917576785
CADM2 | 235118_at,SPOCK3 | 235342_at,0.893995623197164
CADM2 | 235118_at,PMP2 | 235127_at,0.89711717913599
CADM2 | 235118_at,AMER2 | 235465_at,0.873445150291219
CADM2 | 235118_at,SALL1 | 229273_at,0.854733539593084
AFFX-LysX-5_at | AFFX-LysX-5_at,AFFX-r2-Bs-dap-M_at | AFFX-r2-Bs-dap-M_at,0.93389787916265
AFFX-LysX-5_at | AFFX-LysX-5_at,AFFX-TrpnX-3_at | AFFX-TrpnX-3_at,0.927646181706984
AFFX-LysX-5_at | AFFX-LysX-5_at,AFFX-r2-Bs-dap-3_at | AFFX-r2-Bs-dap-3_at,0.886965669251045
AFFX-LysX-5_at | AFFX-LysX-5_at,AFFX-TrpnX-M_at | AFFX-TrpnX-M_at,0.915206401682537
AFFX-LysX-5_at | AFFX-LysX-5_at,AFFX-r2-Bs-dap-5_at | AFFX-r2-Bs-dap-5_at,0.927012000256498
AFFX-LysX-5_at | AFFX-LysX-5_at,AFFX-r2-Bs-lys-5_at | AFFX-r2-Bs-lys-5_at,0.895986004120296
AFFX-LysX-5_at | AFFX-LysX-5_at,AFFX-DapX-3_at | AFFX-DapX-3_at,0.921498445498645
AFFX-LysX-5_at | AFFX-LysX-5_at,AFFX-DapX-M_at | AFFX-DapX-M_at,0.885595101018163
AFFX-LysX-5_at | AFFX-LysX-5_at,AFFX-TrpnX-5_at | AFFX-TrpnX-5_at,0.871701499214659
PYHIN1 | 240413_at,ANKRD44 | 226641_at,0.922547451060816
PYHIN1 | 240413_at,FCRL1 | 243968_x_at,0.89636277443761
PYHIN1 | 240413_at,AFF3 | 227198_at,0.8679893436349
PYHIN1 | 240413_at,LINC01215 | 236198_at,0.911872246628479
PYHIN1 | 240413_at,FCRLA | 235401_s_at,0.874120211176642
PYHIN1 | 240413_at,TAGAP | 242388_x_at,0.898720188526901
KIF1A | 225482_at,TMEM98 | 223170_at,0.865777875094616
234755_x_at | 234755_x_at,PCDH9 | 238919_at,0.853846979544359
234755_x_at | 234755_x_at,233822_x_at | 233822_x_at,0.889401170240199
234755_x_at | 234755_x_at,241647_x_at | 241647_x_at,0.868738373033316
234755_x_at | 234755_x_at,233847_x_at | 233847_x_at,0.863859956900368
234755_x_at | 234755_x_at,243885_x_at | 243885_x_at,0.926332999637201
234755_x_at | 234755_x_at,PREX2 | 228692_at,0.865585726021289
234755_x_at | 234755_x_at,242910_x_at | 242910_x_at,0.872620308365582
234755_x_at | 234755_x_at,237520_x_at | 237520_x_at,0.8949587293159
C1QC | 225353_s_at,TMEM98 | 223170_at,0.865650927481691
C1QC | 225353_s_at,C11orf96 | 227099_s_at,0.856493450720669
C1QC | 225353_s_at,CXCL14 | 222484_s_at,0.883596104456512
PWAR6 | 226591_at,MIR675///H19 | 224997_x_at,-0.871304076988819
AFFX-LysX-3_at | AFFX-LysX-3_at,TMEM165 | 222515_x_at,-0.877303399333274
AFFX-LysX-3_at | AFFX-LysX-3_at,AFFX-r2-Bs-dap-M_at | AFFX-r2-Bs-dap-M_at,0.929025199624221
AFFX-LysX-3_at | AFFX-LysX-3_at,AFFX-TrpnX-3_at | AFFX-TrpnX-3_at,0.939186365950803
AFFX-LysX-3_at | AFFX-LysX-3_at,AFFX-r2-Bs-dap-3_at | AFFX-r2-Bs-dap-3_at,0.93636143829392
AFFX-LysX-3_at | AFFX-LysX-3_at,AFFX-TrpnX-M_at | AFFX-TrpnX-M_at,0.921939747049363
AFFX-LysX-3_at | AFFX-LysX-3_at,AFFX-r2-Bs-dap-5_at | AFFX-r2-Bs-dap-5_at,0.900111586105936
AFFX-LysX-3_at | AFFX-LysX-3_at,AFFX-r2-Bs-lys-5_at | AFFX-r2-Bs-lys-5_at,0.897073346274845
AFFX-LysX-3_at | AFFX-LysX-3_at,AFFX-DapX-3_at | AFFX-DapX-3_at,0.933964240777183
AFFX-LysX-3_at | AFFX-LysX-3_at,AFFX-DapX-M_at | AFFX-DapX-M_at,0.932614649494405
AFFX-LysX-3_at | AFFX-LysX-3_at,FCRLA | 235401_s_at,0.876536545139858
AFFX-LysX-3_at | AFFX-LysX-3_at,AFFX-TrpnX-5_at | AFFX-TrpnX-5_at,0.924712229617345
AFFX-LysX-3_at | AFFX-LysX-3_at,AFFX-M27830_M_at | AFFX-M27830_M_at,-0.89173093772893
AFFX-LysX-3_at | AFFX-LysX-3_at,AFFX-LysX-5_at | AFFX-LysX-5_at,0.901500108344396
AFFX-r2-Hs18SrRNA-M_x_at | AFFX-r2-Hs18SrRNA-M_x_at,AFFX-r2-Hs18SrRNA-5_at | AFFX-r2-Hs18SrRNA-5_at,0.926642617863185
AFFX-r2-Hs18SrRNA-M_x_at | AFFX-r2-Hs18SrRNA-M_x_at,AFFX-HUMRGE/M10098_5_at | AFFX-HUMRGE/M10098_5_at,0.94662996301694
242296_x_at | 242296_x_at,233822_x_at | 233822_x_at,0.895835026039487
242296_x_at | 242296_x_at,233847_x_at | 233847_x_at,0.866319016554089
242296_x_at | 242296_x_at,243885_x_at | 243885_x_at,0.868618596129272
242296_x_at | 242296_x_at,242910_x_at | 242910_x_at,0.872446483939116
242296_x_at | 242296_x_at,237520_x_at | 237520_x_at,0.871908782498555
242296_x_at | 242296_x_at,CADM2 | 235118_at,0.877549604827247
242296_x_at | 242296_x_at,234755_x_at | 234755_x_at,0.8917548615945
AFFX-DapX-5_at | AFFX-DapX-5_at,TMEM165 | 222515_x_at,-0.856515586376847
AFFX-DapX-5_at | AFFX-DapX-5_at,AFFX-r2-Bs-dap-M_at | AFFX-r2-Bs-dap-M_at,0.946625344391378
AFFX-DapX-5_at | AFFX-DapX-5_at,AFFX-TrpnX-3_at | AFFX-TrpnX-3_at,0.937986557551627
AFFX-DapX-5_at | AFFX-DapX-5_at,AFFX-r2-Bs-dap-3_at | AFFX-r2-Bs-dap-3_at,0.93751955866283
AFFX-DapX-5_at | AFFX-DapX-5_at,AFFX-TrpnX-M_at | AFFX-TrpnX-M_at,0.924029895618554
AFFX-DapX-5_at | AFFX-DapX-5_at,AFFX-r2-Bs-dap-5_at | AFFX-r2-Bs-dap-5_at,0.923802517111162
AFFX-DapX-5_at | AFFX-DapX-5_at,AFFX-r2-Bs-lys-5_at | AFFX-r2-Bs-lys-5_at,0.906172472729355
AFFX-DapX-5_at | AFFX-DapX-5_at,AFFX-DapX-3_at | AFFX-DapX-3_at,0.955662775381135
AFFX-DapX-5_at | AFFX-DapX-5_at,AFFX-DapX-M_at | AFFX-DapX-M_at,0.957040153261717
AFFX-DapX-5_at | AFFX-DapX-5_at,FCRLA | 235401_s_at,0.859208340589171
AFFX-DapX-5_at | AFFX-DapX-5_at,AFFX-TrpnX-5_at | AFFX-TrpnX-5_at,0.936101259459517
AFFX-DapX-5_at | AFFX-DapX-5_at,AFFX-M27830_M_at | AFFX-M27830_M_at,-0.913179108660447
AFFX-DapX-5_at | AFFX-DapX-5_at,AFFX-LysX-5_at | AFFX-LysX-5_at,0.916497952663137
AFFX-DapX-5_at | AFFX-DapX-5_at,AFFX-LysX-3_at | AFFX-LysX-3_at,0.963206691674832
P2RY12 | 235885_at,SOX2-OT | 231898_x_at,0.852623909776706
PEX5L | 241833_at,SOX2-OT | 231898_x_at,0.878819002483236
PEX5L | 241833_at,SPOCK3 | 235342_at,0.889260439907592
PEX5L | 241833_at,PMP2 | 235127_at,0.913769491060055
PEX5L | 241833_at,AMER2 | 235465_at,0.901528339802551
PEX5L | 241833_at,SALL1 | 229273_at,0.859425165711114
PEX5L | 241833_at,LINC00844 | 230577_at,0.885264386302099
PEX5L | 241833_at,CADM2 | 235118_at,0.897107894987716
MRS2 | 224101_x_at,MIR675///H19 | 224997_x_at,-0.87279622323182
MRS2 | 224101_x_at,PCDH9 | 238919_at,0.874405691343132
MRS2 | 224101_x_at,233822_x_at | 233822_x_at,0.911632120537234
MRS2 | 224101_x_at,242910_x_at | 242910_x_at,0.865945186712691
MRS2 | 224101_x_at,237520_x_at | 237520_x_at,0.892329985782871
MRS2 | 224101_x_at,234755_x_at | 234755_x_at,0.877700474359907
MRS2 | 224101_x_at,242296_x_at | 242296_x_at,0.883776505144291
DOCK8 | 232843_s_at,ANKRD44 | 226641_at,0.872880932446762
LOC100505984///ITGB6 | 226535_at,EHF | 225645_at,0.877315058958041
AMER2 | 230496_at,SOX2-OT | 231898_x_at,0.859274727174191
AMER2 | 230496_at,SPOCK3 | 235342_at,0.911560191788511
AMER2 | 230496_at,PMP2 | 235127_at,0.870656985706201
AMER2 | 230496_at,AMER2 | 235465_at,0.894849703742677
AMER2 | 230496_at,LINC00844 | 230577_at,0.933210488618055
AMER2 | 230496_at,CADM2 | 235118_at,0.858645439505144
AMER2 | 230496_at,PEX5L | 241833_at,0.865709258960852
241545_x_at | 241545_x_at,233822_x_at | 233822_x_at,0.867138460414797
241545_x_at | 241545_x_at,243885_x_at | 243885_x_at,0.871087218675949
241545_x_at | 241545_x_at,242910_x_at | 242910_x_at,0.859389669601928
241545_x_at | 241545_x_at,237520_x_at | 237520_x_at,0.850715047317277
241545_x_at | 241545_x_at,234755_x_at | 234755_x_at,0.907636269267248
241545_x_at | 241545_x_at,242296_x_at | 242296_x_at,0.903291685044242
241545_x_at | 241545_x_at,MRS2 | 224101_x_at,0.872958487406481
239938_x_at | 239938_x_at,MIR675///H19 | 224997_x_at,-0.852279379535001
239938_x_at | 239938_x_at,237520_x_at | 237520_x_at,0.870066182870308
239938_x_at | 239938_x_at,241545_x_at | 241545_x_at,0.868882709572775
DNER | 226281_at,PMP2 | 235127_at,0.877496535442337
DNER | 226281_at,PEX5L | 241833_at,0.880841917186338
DNER | 226281_at,AMER2 | 230496_at,0.853238307284034
SERINC2 | 224762_at,ANKRD44 | 226641_at,-0.908125410383851
SERINC2 | 224762_at,FCRL1 | 243968_x_at,-0.856171896677858
SERINC2 | 224762_at,AFF3 | 227198_at,-0.873546923006294
SERINC2 | 224762_at,EHF | 225645_at,0.879962218048675
SERINC2 | 224762_at,PYHIN1 | 240413_at,-0.935214316726674
SERINC2 | 224762_at,LOC100505984///ITGB6 | 226535_at,0.895098585833784
AFFX-M27830_3_at | AFFX-M27830_3_at,TMEM165 | 222515_x_at,0.930924540291257
AFFX-M27830_3_at | AFFX-M27830_3_at,MIR675///H19 | 224997_x_at,0.936595779126826
AFFX-M27830_3_at | AFFX-M27830_3_at,PCDH9 | 238919_at,-0.912592977331083
AFFX-M27830_3_at | AFFX-M27830_3_at,233822_x_at | 233822_x_at,-0.8586193869566
AFFX-M27830_3_at | AFFX-M27830_3_at,237520_x_at | 237520_x_at,-0.865658616004511
AFFX-M27830_3_at | AFFX-M27830_3_at,CADM2 | 235118_at,-0.853469312775052
AFFX-M27830_3_at | AFFX-M27830_3_at,PWAR6 | 226591_at,-0.892180673642985
AFFX-M27830_3_at | AFFX-M27830_3_at,242296_x_at | 242296_x_at,-0.87715768400483
AFFX-M27830_3_at | AFFX-M27830_3_at,MRS2 | 224101_x_at,-0.892681206581623
AFFX-M27830_3_at | AFFX-M27830_3_at,241545_x_at | 241545_x_at,-0.858403607418661
AFFX-M27830_3_at | AFFX-M27830_3_at,239938_x_at | 239938_x_at,-0.899030392417395
234601_x_at | 234601_x_at,233822_x_at | 233822_x_at,0.869982899099888
234601_x_at | 234601_x_at,241647_x_at | 241647_x_at,0.860626992995288
234601_x_at | 234601_x_at,243885_x_at | 243885_x_at,0.883983554966117
234601_x_at | 234601_x_at,242910_x_at | 242910_x_at,0.859812089179536
234601_x_at | 234601_x_at,237520_x_at | 237520_x_at,0.858947776193824
234601_x_at | 234601_x_at,234755_x_at | 234755_x_at,0.905602220095882
234601_x_at | 234601_x_at,242296_x_at | 242296_x_at,0.908237241229272
234601_x_at | 234601_x_at,MRS2 | 224101_x_at,0.859780201801025
REG4 | 223447_at,MIR675///H19 | 224997_x_at,0.87251185215715
REG4 | 223447_at,AFFX-M27830_3_at | AFFX-M27830_3_at,0.868655424613069
AFFX-r2-Bs-lys-M_at | AFFX-r2-Bs-lys-M_at,TMEM165 | 222515_x_at,-0.909981343068774
AFFX-r2-Bs-lys-M_at | AFFX-r2-Bs-lys-M_at,AFFX-r2-Bs-dap-M_at | AFFX-r2-Bs-dap-M_at,0.959161830538731
AFFX-r2-Bs-lys-M_at | AFFX-r2-Bs-lys-M_at,AFFX-TrpnX-3_at | AFFX-TrpnX-3_at,0.939342453068483
AFFX-r2-Bs-lys-M_at | AFFX-r2-Bs-lys-M_at,AFFX-r2-Bs-dap-3_at | AFFX-r2-Bs-dap-3_at,0.933496726157346
AFFX-r2-Bs-lys-M_at | AFFX-r2-Bs-lys-M_at,AFFX-TrpnX-M_at | AFFX-TrpnX-M_at,0.931485634391648
AFFX-r2-Bs-lys-M_at | AFFX-r2-Bs-lys-M_at,AFFX-r2-Bs-dap-5_at | AFFX-r2-Bs-dap-5_at,0.936053734296165
AFFX-r2-Bs-lys-M_at | AFFX-r2-Bs-lys-M_at,AFFX-r2-Bs-lys-5_at | AFFX-r2-Bs-lys-5_at,0.91620671218827
AFFX-r2-Bs-lys-M_at | AFFX-r2-Bs-lys-M_at,AFFX-DapX-3_at | AFFX-DapX-3_at,0.930998864516858
AFFX-r2-Bs-lys-M_at | AFFX-r2-Bs-lys-M_at,AFFX-DapX-M_at | AFFX-DapX-M_at,0.95979319312408
AFFX-r2-Bs-lys-M_at | AFFX-r2-Bs-lys-M_at,AFFX-TrpnX-5_at | AFFX-TrpnX-5_at,0.889240454044942
AFFX-r2-Bs-lys-M_at | AFFX-r2-Bs-lys-M_at,AFFX-M27830_M_at | AFFX-M27830_M_at,-0.911009032667818
AFFX-r2-Bs-lys-M_at | AFFX-r2-Bs-lys-M_at,AFFX-LysX-5_at | AFFX-LysX-5_at,0.91211554313054
AFFX-r2-Bs-lys-M_at | AFFX-r2-Bs-lys-M_at,AFFX-LysX-3_at | AFFX-LysX-3_at,0.942523680389503
AFFX-r2-Bs-lys-M_at | AFFX-r2-Bs-lys-M_at,AFFX-DapX-5_at | AFFX-DapX-5_at,0.95126805858827
MYADM | 225673_at,TMEM165 | 222515_x_at,0.852983958347846
MYADM | 225673_at,AFFX-r2-Bs-dap-M_at | AFFX-r2-Bs-dap-M_at,-0.922032012094867
MYADM | 225673_at,AFFX-TrpnX-3_at | AFFX-TrpnX-3_at,-0.92416252583682
MYADM | 225673_at,AFFX-r2-Bs-dap-3_at | AFFX-r2-Bs-dap-3_at,-0.886558573028705
MYADM | 225673_at,AFFX-TrpnX-M_at | AFFX-TrpnX-M_at,-0.971666286164417
MYADM | 225673_at,AFFX-r2-Bs-dap-5_at | AFFX-r2-Bs-dap-5_at,-0.941994237049976
MYADM | 225673_at,AFFX-r2-Bs-lys-5_at | AFFX-r2-Bs-lys-5_at,-0.906550524849789
MYADM | 225673_at,AFFX-DapX-3_at | AFFX-DapX-3_at,-0.921819488125019
MYADM | 225673_at,AFFX-DapX-M_at | AFFX-DapX-M_at,-0.866020737189165
MYADM | 225673_at,AFFX-TrpnX-5_at | AFFX-TrpnX-5_at,-0.868462246800429
MYADM | 225673_at,AFFX-M27830_M_at | AFFX-M27830_M_at,0.886114429461628
MYADM | 225673_at,AFFX-LysX-5_at | AFFX-LysX-5_at,-0.86965031301552
MYADM | 225673_at,AFFX-LysX-3_at | AFFX-LysX-3_at,-0.881005958100683
MYADM | 225673_at,AFFX-DapX-5_at | AFFX-DapX-5_at,-0.888988406072024
MYADM | 225673_at,AFFX-r2-Bs-lys-M_at | AFFX-r2-Bs-lys-M_at,-0.895968295182851
PMEPA1 | 222450_at,IKZF1 | 227346_at,-0.879666488654685
PMEPA1 | 222450_at,LINC01215 | 236198_at,-0.917842877543142
PMEPA1 | 222450_at,TAGAP | 242388_x_at,-0.925585692373455
237937_x_at | 237937_x_at,233822_x_at | 233822_x_at,0.873690132721293
237937_x_at | 237937_x_at,233847_x_at | 233847_x_at,0.866816835707586
237937_x_at | 237937_x_at,237520_x_at | 237520_x_at,0.868791057570941
237937_x_at | 237937_x_at,234755_x_at | 234755_x_at,0.888159140625278
237937_x_at | 237937_x_at,242296_x_at | 242296_x_at,0.876418202186016
237937_x_at | 237937_x_at,MRS2 | 224101_x_at,0.895889564032005
237937_x_at | 237937_x_at,241545_x_at | 241545_x_at,0.879350406750724
237937_x_at | 237937_x_at,AFFX-M27830_3_at | AFFX-M27830_3_at,-0.871710100481439
237937_x_at | 237937_x_at,234601_x_at | 234601_x_at,0.870637614841099
244621_x_at | 244621_x_at,MIR675///H19 | 224997_x_at,-0.853855872081657
244621_x_at | 244621_x_at,SOX2-OT | 231898_x_at,0.860150712198139
244621_x_at | 244621_x_at,PCDH9 | 238919_at,0.899613586336896
244621_x_at | 244621_x_at,233822_x_at | 233822_x_at,0.93371162609029
244621_x_at | 244621_x_at,241647_x_at | 241647_x_at,0.876314386390547
